76403, LA VICTORIA,76
76497, OBANDO,76
76520, PALMIRA,76
76563, PRADERA,76
76606, RESTREPO,76
76616, RIOFR÷O,76
76622, ROLDANILLO,76
76670, SAN PEDRO,76
76736, SEVILLA,76
76823, TORO,76
76828, TRUJILLO,76
76834, TULUµ,76
76845, ULLOA,76
76863, VERSALLES,76
76869, VIJES,81
76890, YOTOCO,81
76892, YUMBO,81
76895, ZARZAL,81
81001, ARAUCA,81
81065, ARAUQUITA,81
81220, CRAVO NORTE,81
81300, FORTUL,85
81591, PUERTO ROND‡N,85
81736, SARAVENA,85
81794, TAME,85
85001, YOPAL,85
85010, AGUAZUL,85
85015, CHµMEZA,85
85125, HATO COROZAL,85
85136, LA SALINA,85
85139, MAN÷,85
85162, MONTERREY,85
85225, NUNCH÷A,85
85230, OROCUê,85
85250, PAZ DE ARIPORO,85
85263, PORE,85
85279, RECETOR,85
85300, SABANALARGA,85
85315, SµCAMA,85
85325, SAN LUIS DE PALENQUE,85
85400, TµMARA,86
85410, TAURAMENA,86
85430, TRINIDAD,86
85440, VILLANUEVA,86
86001, MOCOA,86
86219, COL‡N,86
86320, ORITO,86
86568, PUERTO AS÷S,86
86569, PUERTO CAICEDO,86
86571, PUERTO GUZMµN,86
86573, PUERTO LEGU÷ZAMO,86
86749, SIBUNDOY,86
86755, SAN FRANCISCO,86
86757, SAN MIGUEL,88
86760, SANTIAGO,88
86865, VALLE DEL GUAMUEZ,91
86885, VILLAGARZ‡N,91
88001, SAN ANDRêS **,91
88564, PROVIDENCIA,91
91001, LETICIA,91
91263, EL ENCANTO,91
91405, LA CHORRERA,91
91407, LA PEDRERA,91
91430, LA VICTORIA,91
91460, MIRIT÷ - PARANµ,91
91530, PUERTO ALEGR÷A,91
91536, PUERTO ARICA,94
91540, PUERTO NARI•O,94
91669, PUERTO SANTANDER,94
91798, TARAPACµ,94
94001, IN÷RIDA,94
94343, BARRANCOMINAS,94
94883, SAN FELIPE,94
94884, PUERTO COLOMBIA,94
94885, LA GUADALUPE,94
94886, CACAHUAL,95
94887, PANA PANA,95
94888, MORICHAL,95
95001, SAN JOSê DEL GUAVIARE,95
95015, CALAMAR,97
95025, EL RETORNO,97
95200, MIRAFLORES,97
97001, MITÈ,97
97161, CARURÈ,97
97511, PACOA,97
97666, TARAIRA,99
97777, PAPUNAHUA,99
97889, YAVARATê,99
99001, PUERTO CARRE•O,99
99524, LA PRIMAVERA,
99624, SANTA ROSAL÷A,
99773, CUMARIBO,
